Time,Speed,Occu,Label
14420,59.030245,1.5,70 MPH
14440,59.030245,2,70 MPH
14460,55.302019,2,70 MPH
14480,65.243955,1.5,70 MPH
14560,64.622584,2.5,70 MPH
14580,55.92339,0.5,70 MPH
14640,60.272987,0.5,70 MPH
14680,63.17271833,2.5,70 MPH
14700,65.243955,2,70 MPH
14740,57.166132,2,70 MPH
14760,55.92339,1,70 MPH
14840,59.030245,0.5,70 MPH
14900,73.943149,1,70 MPH
14920,68.972181,1,70 MPH
14980,65.243955,1,70 MPH
15060,70.5256085,0.5,70 MPH
15080,65.243955,1,70 MPH
15100,64.001213,3,70 MPH
15120,65.865326,0.5,70 MPH
15140,65.865326,0.5,70 MPH
15160,65.243955,0.5,70 MPH
15200,67.729439,0.5,70 MPH
15240,67.108068,0.5,70 MPH
15260,68.972181,1.5,70 MPH
15300,67.729439,0.5,70 MPH
15340,71.7683505,1,70 MPH
15360,67.729439,0.5,70 MPH
15420,67.108068,1,70 MPH
15540,65.865326,0.5,70 MPH
15560,65.865326,0.5,70 MPH
15620,71.1469795,3,70 MPH
15760,67.729439,0.5,70 MPH
15780,68.972181,0.5,70 MPH
15800,67.729439,3,70 MPH
15820,67.729439,0.5,70 MPH
15840,68.972181,0.5,70 MPH
15860,71.457665,3,70 MPH
15900,65.865326,0.5,70 MPH
15940,67.108068,0.5,70 MPH
15960,67.108068,1.5,70 MPH
16000,67.108068,3,70 MPH
16020,67.729439,1,70 MPH
16040,70.214923,1.5,70 MPH
16060,70.214923,0.5,70 MPH
16080,72.700407,1.5,70 MPH
16100,72.700407,0.5,70 MPH
16120,68.972181,1.5,70 MPH
16140,68.972181,1.5,70 MPH
16220,71.25054133,2,70 MPH
16240,67.729439,0.5,70 MPH
16280,67.729439,0.5,70 MPH
16300,70.836294,1,70 MPH
16320,70.214923,0.5,70 MPH
16380,71.7683505,2.5,70 MPH
16440,67.729439,0.5,70 MPH
16480,70.214923,1,70 MPH
16500,67.729439,1,70 MPH
16520,67.108068,0.5,70 MPH
16540,72.700407,2,70 MPH
16580,74.8752055,1,70 MPH
16600,70.836294,0.5,70 MPH
16620,70.836294,1.5,70 MPH
16640,64.001213,2.5,70 MPH
16680,66.33135425,2.5,70 MPH
16720,62.758471,1.5,70 MPH
16740,78.914117,0.5,70 MPH
16760,62.758471,0.5,70 MPH
16780,72.28615967,2,70 MPH
16820,68.6614955,2.5,70 MPH
16840,59.030245,0.5,70 MPH
16860,75.807262,0.5,70 MPH
16900,60.272987,2,70 MPH
16940,62.758471,2,70 MPH
16960,72.079036,1.5,70 MPH
16980,73.6324635,0.5,70 MPH
17020,68.972181,0.5,70 MPH
17060,72.90753067,2.5,70 MPH
17080,74.8752055,1,70 MPH
17100,70.836294,0.5,70 MPH
17140,78.914117,0.5,70 MPH
17160,70.836294,0.5,70 MPH
17180,72.700407,2,70 MPH
17220,72.700407,0.5,70 MPH
17240,67.729439,3,70 MPH
17260,73.321778,1.5,70 MPH
17280,65.243955,2,70 MPH
17320,65.243955,0.5,70 MPH
17340,80.156859,0.5,70 MPH
17360,67.108068,1,70 MPH
17380,62.758471,2.5,70 MPH
17400,64.001213,0.5,70 MPH
17440,74.35739633,4.5,70 MPH
17460,65.865326,1,70 MPH
17480,67.729439,0.5,70 MPH
17500,67.108068,1,70 MPH
17540,70.5256085,3.5,70 MPH
17560,68.972181,1.5,70 MPH
17580,72.700407,0.5,70 MPH
17600,72.700407,0.5,70 MPH
17620,75.185891,2,70 MPH
17640,76.22150933,3.5,70 MPH
17680,78.292746,0.5,70 MPH
17700,72.079036,4,70 MPH
17740,72.079036,0.5,70 MPH
17760,72.079036,0.5,70 MPH
17780,72.700407,2,70 MPH
17800,73.943149,0.5,70 MPH
17900,73.321778,3,70 MPH
17940,70.214923,1.5,70 MPH
17960,63.22449925,5,70 MPH
17980,59.030245,0.5,70 MPH
18040,60.272987,0.5,70 MPH
18060,57.787503,0.5,70 MPH
18100,57.787503,0.5,70 MPH
18140,59.030245,1,70 MPH
18160,65.45107867,3,70 MPH
18180,59.030245,0.5,70 MPH
18200,60.272987,0.5,70 MPH
18220,59.030245,0.5,70 MPH
18240,62.1371,0.5,70 MPH
18260,62.1371,0.5,70 MPH
18280,64.001213,0.5,70 MPH
18300,65.865326,0.5,70 MPH
18320,70.214923,0.5,70 MPH
18340,72.079036,1,70 MPH
18360,72.700407,1.5,70 MPH
18420,72.700407,1,70 MPH
18440,72.700407,2.5,70 MPH
18480,72.079036,1.5,70 MPH
18500,73.943149,1,70 MPH
18560,70.836294,3,70 MPH
18580,72.28615967,2,70 MPH
18620,68.972181,2,70 MPH
18680,68.972181,1.5,70 MPH
18700,67.108068,0.5,70 MPH
18720,65.865326,1.5,70 MPH
18760,68.972181,2,70 MPH
18780,68.972181,1,70 MPH
18800,70.836294,0.5,70 MPH
18820,70.836294,0.5,70 MPH
18840,73.321778,1.5,70 MPH
18880,75.185891,0.5,70 MPH
18900,70.214923,0.5,70 MPH
18920,74.56452,1,70 MPH
18940,70.214923,0.5,70 MPH
18960,70.836294,2,70 MPH
18980,72.079036,0.5,70 MPH
19000,72.700407,1,70 MPH
19020,70.214923,3.5,70 MPH
19040,70.836294,2,70 MPH
19060,72.079036,0.5,70 MPH
19080,74.2538345,2.5,70 MPH
19100,73.943149,2,70 MPH
19120,72.700407,1.5,70 MPH
19140,74.35739633,2.5,70 MPH
19160,72.700407,2,70 MPH
19180,75.185891,1.5,70 MPH
19200,72.700407,2,70 MPH
19220,70.836294,1,70 MPH
19240,76.428633,3,70 MPH
19260,72.700407,2,70 MPH
19280,68.972181,0.5,70 MPH
19360,67.729439,1.5,70 MPH
19380,67.729439,0.5,70 MPH
19420,67.729439,0.5,70 MPH
19440,73.943149,2.5,70 MPH
19480,70.214923,0.5,70 MPH
19520,70.214923,1.5,70 MPH
19540,67.729439,3,70 MPH
19560,71.25054133,3,70 MPH
19580,72.079036,3.5,70 MPH
19600,72.3275844,3,70 MPH
19660,70.214923,1.5,70 MPH
19680,70.214923,1.5,70 MPH
19700,70.214923,1.5,70 MPH
19720,70.214923,0.5,70 MPH
19740,77.671375,3,70 MPH
19780,72.079036,1,70 MPH
19800,72.079036,0.5,70 MPH
19820,72.700407,1.5,70 MPH
19840,76.22150933,3.5,70 MPH
19860,72.079036,2,70 MPH
19880,70.836294,4,70 MPH
19900,70.836294,0.5,70 MPH
19920,75.185891,2,70 MPH
19960,72.079036,0.5,70 MPH
19980,83.263714,0.5,70 MPH
20000,70.836294,2,70 MPH
20020,76.428633,1,70 MPH
20040,72.700407,2.5,70 MPH
20060,70.836294,2,70 MPH
20080,72.700407,4,70 MPH
20100,72.079036,1.5,70 MPH
20120,70.214923,0.5,70 MPH
20140,70.836294,0.5,70 MPH
20160,70.214923,2,70 MPH
20180,78.6034315,2.5,70 MPH
20200,67.108068,2,70 MPH
20220,78.292746,3,70 MPH
20240,72.4518586,3,70 MPH
20260,71.457665,2,70 MPH
20280,72.90753067,3.5,70 MPH
20300,70.836294,5.5,70 MPH
20320,72.700407,2,70 MPH
20340,76.01438567,2,70 MPH
20360,72.700407,0.5,70 MPH
20380,67.729439,5,70 MPH
20400,77.3606895,1,70 MPH
20420,68.972181,2.5,70 MPH
20440,65.865326,2.5,70 MPH
20460,70.214923,0.5,70 MPH
20480,68.972181,0.5,70 MPH
20500,70.214923,2.5,70 MPH
20520,67.729439,2,70 MPH
20540,74.9373426,5,70 MPH
20560,68.972181,0.5,70 MPH
20580,77.87849867,2,70 MPH
20600,68.972181,1.5,70 MPH
20620,71.61300775,4.5,70 MPH
20640,67.108068,0,70 MPH
20660,64.001213,3,70 MPH
20680,74.56452,4.5,70 MPH
20700,65.243955,1,70 MPH
20720,67.108068,1,70 MPH
20740,65.865326,1.5,70 MPH
20760,65.865326,0.5,70 MPH
20780,74.8752055,1,70 MPH
20800,69.14971557,6.5,70 MPH
20820,73.943149,1.5,70 MPH
20840,81.24425825,4,70 MPH
20860,72.90753067,3.5,70 MPH
20880,70.214923,1.5,70 MPH
20900,67.729439,3,70 MPH
20920,70.214923,4.5,70 MPH
20940,64.001213,1,70 MPH
20960,78.914117,1,70 MPH
20980,65.243955,0.5,70 MPH
21000,72.079036,2.5,70 MPH
21020,67.729439,2.5,70 MPH
21040,72.3897215,3.5,70 MPH
21060,67.108068,2.5,70 MPH
21100,68.972181,1,70 MPH
21120,72.700407,2.5,70 MPH
21140,71.2091166,5,70 MPH
21160,74.8752055,2,70 MPH
21180,68.972181,1,70 MPH
21200,73.6324635,1,70 MPH
21220,69.9042375,5.5,70 MPH
21240,65.243955,0.5,70 MPH
21260,64.001213,0.5,70 MPH
21280,65.865326,1,70 MPH
21300,62.758471,3,70 MPH
21320,69.80067567,1.5,70 MPH
21340,65.243955,6,70 MPH
21360,71.04341767,6,70 MPH
21380,68.972181,4.5,70 MPH
21400,64.3740356,4,70 MPH
21420,63.89765117,5,70 MPH
21440,60.272987,0.5,70 MPH
21460,60.272987,1.5,70 MPH
21480,60.894358,0.5,70 MPH
21500,67.108068,4.5,70 MPH
21520,62.758471,2.5,70 MPH
21540,69.9042375,4,70 MPH
21560,60.894358,4,70 MPH
21580,59.030245,2.5,70 MPH
21600,64.9332695,2.5,70 MPH
21620,64.9332695,2.5,70 MPH
21660,68.0401245,5.5,70 MPH
21680,65.9896002,5,70 MPH
21700,65.243955,2.5,70 MPH
21720,60.272987,4,70 MPH
21740,60.272987,1,70 MPH
21760,60.894358,0.5,70 MPH
21780,60.272987,1.5,70 MPH
21800,68.0401245,3.5,70 MPH
21820,66.07244967,2,70 MPH
21840,68.55793367,2,70 MPH
21860,59.030245,3,70 MPH
21880,64.622584,2.5,70 MPH
21900,65.243955,1.5,70 MPH
21920,68.35081,4,70 MPH
21940,62.758471,1,70 MPH
21960,64.001213,1.5,70 MPH
21980,69.67122338,5.5,70 MPH
22000,69.593552,2.5,70 MPH
22020,69.9042375,1.5,70 MPH
22040,61.1429064,4,70 MPH
22060,55.92339,1,70 MPH
22080,62.21477138,6,70 MPH
22100,64.622584,2.5,70 MPH
22120,68.35081,3.5,70 MPH
22140,63.0070194,3.5,70 MPH
22160,61.98175725,3.5,70 MPH
22180,63.0691565,1.5,70 MPH
22200,62.1371,8,70 MPH
22220,62.34422367,2,70 MPH
22240,64.622584,1,70 MPH
22260,64.001213,4.5,70 MPH
22280,63.2555678,4,70 MPH
22300,67.6051648,3.5,70 MPH
22320,67.108068,2.5,70 MPH
22340,65.7410518,3,70 MPH
22360,65.42148957,5,70 MPH
22380,64.001213,2,70 MPH
22400,62.96559467,5,70 MPH
22420,57.787503,1.5,70 MPH
22440,68.50615275,3,70 MPH
22460,64.3118985,4,70 MPH
22480,62.91381375,5,70 MPH
22500,60.11764425,2.5,70 MPH
22520,59.030245,1.5,70 MPH
22540,64.9954066,3.5,70 MPH
22560,57.166132,2,70 MPH
22580,59.030245,2,70 MPH
22600,63.0691565,6,70 MPH
22620,57.787503,2.5,70 MPH
22640,52.816535,1.5,70 MPH
22660,52.816535,2.5,70 MPH
22680,58.61599767,3.5,70 MPH
22700,57.2904062,3,70 MPH
22720,60.5215354,3.5,70 MPH
22740,52.195164,3,55 MPH
22760,50.952422,3,55 MPH
22780,67.108068,1.5,55 MPH
22800,60.0244386,4,55 MPH
22820,59.651616,7,55 MPH
22840,57.6632288,5,55 MPH
22860,56.7933094,3.5,55 MPH
22880,62.1371,4,55 MPH
22900,49.70968,2,55 MPH
22920,54.47352433,1.5,55 MPH
22940,50.952422,6,55 MPH
22960,54.9913335,3.5,55 MPH
22980,49.70968,4.5,55 MPH
23000,48.37817071,7,55 MPH
23020,45.44885029,5.5,55 MPH
23040,45.77433033,6,55 MPH
23060,45.6707685,4,55 MPH
23080,42.71925625,4,55 MPH
23100,45.15295933,2.5,55 MPH
23120,54.059277,6.5,55 MPH
23140,44.117341,4,55 MPH
23160,44.117341,7,55 MPH
23180,36.24664167,8,55 MPH
23200,36.9715745,2.5,55 MPH
23220,45.77433033,2.5,55 MPH
23240,46.44748225,6,55 MPH
23260,40.1405666,16.5,55 MPH
23280,34.9210502,7,55 MPH
23300,37.12691725,3,55 MPH
23320,29.825808,6,55 MPH
23340,40.03404586,7,55 MPH
23360,36.19486075,14.5,55 MPH
23380,29.204437,2.5,55 MPH
23400,29.204437,1.5,55 MPH
23420,29.204437,9.5,55 MPH
23440,31.06855,6,55 MPH
23460,30.447179,12.5,45 MPH
23480,21.747985,10.5,45 MPH
23500,16.777017,9.5,45 MPH
23520,15.43071317,24.5,45 MPH
23540,22.6179044,27.5,35 MPH
23560,11.184678,27,35 MPH
23580,18.8896784,29.5,35 MPH
23600,9.941936,33,35 MPH
23620,11.184678,25,35 MPH
23640,17.2741138,23,35 MPH
23660,16.93235975,27,35 MPH
23680,9.941936,32.5,35 MPH
23700,16.31098875,37.5,35 MPH
23720,17.30962071,26.5,35 MPH
23740,17.6469364,29,35 MPH
23760,14.291533,26.5,35 MPH
23780,9.941936,18.5,35 MPH
23800,11.184678,20.5,35 MPH
23820,11.184678,24.5,35 MPH
23860,21.8722592,38,35 MPH
23880,13.82550475,28,35 MPH
23900,13.82550475,28,35 MPH
23920,8.077823,24.5,35 MPH
23940,9.941936,16,35 MPH
23960,12.94522917,22,35 MPH
23980,8.699194,19,35 MPH
24000,8.699194,20,35 MPH
24020,8.077823,17,35 MPH
24040,11.0604038,24.5,35 MPH
24060,11.34002075,29,35 MPH
24080,11.34002075,29,35 MPH
24100,8.077823,17,35 MPH
24120,10.2526215,21,35 MPH
24140,11.184678,12.5,35 MPH
24160,13.2973394,11.5,35 MPH
24180,9.941936,15,35 MPH
24200,9.941936,15.5,35 MPH
24220,9.941936,10,35 MPH
24240,8.699194,12,35 MPH
24260,11.34002075,23.5,35 MPH
24280,8.077823,15,35 MPH
24300,8.077823,19.5,35 MPH
24320,10.91837614,20,35 MPH
24340,10.03070329,14.5,35 MPH
24360,11.806049,16,35 MPH
24380,11.806049,14.5,35 MPH
24400,13.46303833,31.5,35 MPH
24420,11.28823983,27.5,35 MPH
24440,10.563307,44,35 MPH
24460,8.077823,24.5,35 MPH
24480,9.0720166,31.5,35 MPH
24500,11.28823983,34.5,35 MPH
24520,9.941936,21.5,35 MPH
24540,8.077823,22,35 MPH
24560,6.835081,27.5,35 MPH
24580,3.106855,24,35 MPH
24600,3.728226,31,35 MPH
24620,6.835081,22,35 MPH
24640,11.09591071,24,35 MPH
24660,8.699194,22.5,35 MPH
24680,11.184678,22.5,35 MPH
24700,6.835081,16.5,35 MPH
24720,6.835081,18,35 MPH
24740,9.527688667,27.5,35 MPH
24760,6.21371,19.5,35 MPH
24780,7.2079036,33,35 MPH
24800,13.82550475,20,35 MPH
24820,10.563307,40,35 MPH
24840,8.3263714,35.5,35 MPH
24860,9.675634143,29.5,35 MPH
24880,10.29700514,40,35 MPH
24900,9.217003167,37,35 MPH
24920,9.734812333,26,35 MPH
24940,9.941936,30.5,35 MPH
24960,11.184678,35,35 MPH
24980,12.42742,20,35 MPH
25000,11.184678,19,35 MPH
25020,12.58276275,19,35 MPH
25040,12.1167345,26,35 MPH
25060,8.077823,21.5,35 MPH
25080,10.40796425,34,35 MPH
25100,8.699194,5.5,35 MPH
25120,6.835081,13,35 MPH
25140,8.181384833,23.5,35 MPH
25160,11.10700663,31,35 MPH
25180,10.8739925,11.5,35 MPH
25200,9.320565,34,35 MPH
25220,9.320565,34,35 MPH
25240,8.699194,22,35 MPH
25260,9.0720166,38,35 MPH
25280,6.835081,23,35 MPH
25300,6.9593552,20,35 MPH
25320,7.456452,16,35 MPH
25340,6.21371,29,35 MPH
25360,8.699194,32.5,35 MPH
25380,9.941936,32,35 MPH
25400,9.941936,26.5,35 MPH
25420,12.42742,28,35 MPH
25440,11.59892533,41.5,35 MPH
25460,14.912904,35,35 MPH
25480,12.84166733,18,35 MPH
25500,11.806049,26.5,35 MPH
25520,11.806049,33.5,35 MPH
25540,10.38577243,52,35 MPH
25560,11.806049,43,35 MPH
25580,11.96139175,30.5,35 MPH
25600,12.1167345,20,35 MPH
25620,12.22029633,37.5,35 MPH
25640,14.912904,20,35 MPH
25660,14.912904,53,35 MPH
25680,13.58139471,31,35 MPH
25700,14.912904,38,35 MPH
25720,14.912904,31.5,35 MPH
25740,11.9303232,38,35 MPH
25760,12.58276275,35.5,35 MPH
25780,13.87728567,41.5,35 MPH
25800,14.291533,37,35 MPH
25820,13.13755829,19.5,35 MPH
25840,9.941936,18,35 MPH
25860,14.13619025,26.5,35 MPH
